date_from;date_to;User_ID;session_ID;Synthetic_3_6kW;Synthetic_7_2kW;Flex_3_6kW;Flex_7_2kW
03.01.2019 08:00;03.01.2019 09:00;AdO3-4;14;NA;NA;3,6;7,2
03.01.2019 09:00;03.01.2019 10:00;AdO3-4;14;NA;NA;0,662;1,324
03.01.2019 10:00;03.01.2019 11:00;NA;NA;NA;NA;NA;NA
03.01.2019 11:00;03.01.2019 12:00;NA;NA;NA;NA;NA;NA
03.01.2019 12:00;03.01.2019 13:00;NA;NA;NA;NA;NA;NA
03.01.2019 13:00;03.01.2019 14:00;NA;NA;NA;NA;NA;NA
03.01.2019 14:00;03.01.2019 15:00;NA;NA;NA;NA;NA;NA
03.01.2019 15:00;03.01.2019 16:00;NA;NA;NA;NA;NA;NA
03.01.2019 16:00;03.01.2019 17:00;NA;NA;NA;NA;NA;NA
03.01.2019 17:00;03.01.2019 18:00;NA;NA;NA;NA;NA;NA
03.01.2019 18:00;03.01.2019 19:00;NA;NA;NA;NA;NA;NA
03.01.2019 19:00;03.01.2019 20:00;NA;NA;NA;NA;NA;NA
03.01.2019 20:00;03.01.2019 21:00;NA;NA;NA;NA;NA;NA
03.01.2019 21:00;03.01.2019 22:00;NA;NA;NA;NA;NA;NA
03.01.2019 22:00;03.01.2019 23:00;NA;NA;NA;NA;NA;NA
03.01.2019 23:00;04.01.2019 00:00;NA;NA;NA;NA;NA;NA
04.01.2019 00:00;04.01.2019 01:00;NA;NA;NA;NA;NA;NA
04.01.2019 01:00;04.01.2019 02:00;NA;NA;NA;NA;NA;NA
04.01.2019 02:00;04.01.2019 03:00;NA;NA;NA;NA;NA;NA
04.01.2019 03:00;04.01.2019 04:00;NA;NA;NA;NA;NA;NA
04.01.2019 04:00;04.01.2019 05:00;NA;NA;NA;NA;NA;NA
04.01.2019 05:00;04.01.2019 06:00;NA;NA;NA;NA;NA;NA
04.01.2019 06:00;04.01.2019 07:00;NA;NA;NA;NA;NA;NA
04.01.2019 07:00;04.01.2019 08:00;NA;NA;NA;NA;NA;NA
04.01.2019 08:00;04.01.2019 09:00;NA;NA;NA;NA;NA;NA
04.01.2019 09:00;04.01.2019 10:00;NA;NA;NA;NA;NA;NA
04.01.2019 10:00;04.01.2019 11:00;NA;NA;NA;NA;NA;NA
04.01.2019 11:00;04.01.2019 12:00;NA;NA;NA;NA;NA;NA
04.01.2019 12:00;04.01.2019 13:00;NA;NA;NA;NA;NA;NA
04.01.2019 13:00;04.01.2019 14:00;NA;NA;NA;NA;NA;NA
04.01.2019 14:00;04.01.2019 15:00;NA;NA;NA;NA;NA;NA
04.01.2019 15:00;04.01.2019 16:00;AdO3-2;16;0,96;1,92;NA;NA
04.01.2019 16:00;04.01.2019 17:00;AdO3-2;16;1,04;0,08;2,56;7,12
04.01.2019 17:00;04.01.2019 18:00;AdO3-2;16;NA;NA;3,6;7,2
04.01.2019 18:00;04.01.2019 19:00;AdO3-2;16;NA;NA;3,6;7,2
04.01.2019 19:00;04.01.2019 20:00;AdO3-2;16;NA;NA;3,6;7,2
04.01.2019 20:00;04.01.2019 21:00;AdO3-2;16;NA;NA;3,6;7,2
04.01.2019 21:00;04.01.2019 22:00;AdO3-2;16;NA;NA;3,6;7,2
04.01.2019 22:00;04.01.2019 23:00;AdO3-2;16;NA;NA;3,6;7,2
04.01.2019 23:00;05.01.2019 00:00;AdO3-2;16;NA;NA;3,6;7,2
05.01.2019 00:00;05.01.2019 01:00;AdO3-2;16;NA;NA;3,6;7,2
05.01.2019 01:00;05.01.2019 02:00;AdO3-2;16;NA;NA;3,6;7,2
05.01.2019 02:00;05.01.2019 03:00;AdO3-2;16;NA;NA;3,6;7,2
05.01.2019 03:00;05.01.2019 04:00;AdO3-2;16;NA;NA;3,6;7,2
05.01.2019 04:00;05.01.2019 05:00;AdO3-2;16;NA;NA;3,6;7,2
05.01.2019 05:00;05.01.2019 06:00;AdO3-2;16;NA;NA;3,6;7,2
05.01.2019 06:00;05.01.2019 07:00;AdO3-2;16;NA;NA;3,6;7,2
05.01.2019 07:00;05.01.2019 08:00;AdO3-2;16;NA;NA;3,6;7,2
05.01.2019 08:00;05.01.2019 09:00;AdO3-2;16;NA;NA;0,389;0,778
05.01.2019 09:00;05.01.2019 10:00;NA;NA;NA;NA;NA;NA
05.01.2019 10:00;05.01.2019 11:00;NA;NA;NA;NA;NA;NA
05.01.2019 11:00;05.01.2019 12:00;NA;NA;NA;NA;NA;NA
05.01.2019 12:00;05.01.2019 13:00;NA;NA;NA;NA;NA;NA
05.01.2019 13:00;05.01.2019 14:00;NA;NA;NA;NA;NA;NA
05.01.2019 14:00;05.01.2019 15:00;NA;NA;NA;NA;NA;NA
05.01.2019 15:00;05.01.2019 16:00;NA;NA;NA;NA;NA;NA
05.01.2019 16:00;05.01.2019 17:00;NA;NA;NA;NA;NA;NA
05.01.2019 17:00;05.01.2019 18:00;AdO3-4;17;3;6;NA;NA
05.01.2019 18:00;05.01.2019 19:00;AdO3-4;17;3,6;7,2;NA;NA
05.01.2019 18:00;05.01.2019 19:00;Bl2-4;18;3,36;6,72;NA;NA
05.01.2019 19:00;05.01.2019 20:00;Bl2-4;18;3,6;7,2;NA;NA
05.01.2019 19:00;05.01.2019 20:00;AdO3-4;17;3,6;7,2;NA;NA
05.01.2019 20:00;05.01.2019 21:00;AdO3-4;17;3,6;7,2;NA;NA
05.01.2019 20:00;05.01.2019 21:00;AdO1-2;19;3,24;6,48;NA;NA
05.01.2019 20:00;05.01.2019 21:00;Bl2-4;18;3,6;0,85;NA;6,35
05.01.2019 21:00;05.01.2019 22:00;Bl2-4;18;3,6;NA;NA;7,2
05.01.2019 21:00;05.01.2019 22:00;AdO1-2;19;3,6;3,98;NA;3,22
05.01.2019 21:00;05.01.2019 22:00;AdO3-4;17;3,6;1,74;NA;5,46
05.01.2019 22:00;05.01.2019 23:00;AdO3-4;17;3,6;NA;NA;7,2
05.01.2019 22:00;05.01.2019 23:00;Bl2-4;18;0,61;NA;2,99;7,2
05.01.2019 22:00;05.01.2019 23:00;AdO1-2;19;3,6;NA;NA;7,2
05.01.2019 23:00;06.01.2019 00:00;Bl2-4;18;NA;NA;3,6;7,2
05.01.2019 23:00;06.01.2019 00:00;AdO1-2;19;0,02;NA;3,58;7,2
05.01.2019 23:00;06.01.2019 00:00;AdO3-4;17;3,6;NA;NA;7,2
06.01.2019 00:00;06.01.2019 01:00;AdO1-2;19;NA;NA;3,6;7,2
06.01.2019 00:00;06.01.2019 01:00;Bl2-4;18;NA;NA;3,6;7,2
06.01.2019 00:00;06.01.2019 01:00;AdO3-4;17;3,6;NA;NA;7,2
06.01.2019 01:00;06.01.2019 02:00;Bl2-4;18;NA;NA;3,6;7,2
06.01.2019 01:00;06.01.2019 02:00;AdO3-4;17;1,14;NA;2,46;7,2
06.01.2019 01:00;06.01.2019 02:00;AdO1-2;19;NA;NA;3,6;7,2
06.01.2019 02:00;06.01.2019 03:00;Bl2-4;18;NA;NA;3,6;7,2
06.01.2019 02:00;06.01.2019 03:00;AdO1-2;19;NA;NA;3,6;7,2
06.01.2019 02:00;06.01.2019 03:00;AdO3-4;17;NA;NA;3,6;7,2
06.01.2019 03:00;06.01.2019 04:00;AdO1-2;19;NA;NA;3,6;7,2
06.01.2019 03:00;06.01.2019 04:00;Bl2-4;18;NA;NA;3,6;7,2
06.01.2019 03:00;06.01.2019 04:00;AdO3-4;17;NA;NA;3,6;7,2
06.01.2019 04:00;06.01.2019 05:00;AdO3-4;17;NA;NA;3,6;7,2
06.01.2019 04:00;06.01.2019 05:00;Bl2-4;18;NA;NA;3,6;7,2
06.01.2019 04:00;06.01.2019 05:00;AdO1-2;19;NA;NA;3,6;7,2
06.01.2019 05:00;06.01.2019 06:00;AdO1-2;19;NA;NA;3,6;7,2
06.01.2019 05:00;06.01.2019 06:00;Bl2-4;18;NA;NA;3,6;7,2
06.01.2019 05:00;06.01.2019 06:00;AdO3-4;17;NA;NA;3,6;7,2
06.01.2019 06:00;06.01.2019 07:00;Bl2-4;18;NA;NA;3,6;7,2
06.01.2019 06:00;06.01.2019 07:00;AdO3-4;17;NA;NA;3,6;7,2
06.01.2019 06:00;06.01.2019 07:00;AdO1-2;19;NA;NA;3,6;7,2
06.01.2019 07:00;06.01.2019 08:00;AdO3-4;17;NA;NA;3,6;7,2
06.01.2019 07:00;06.01.2019 08:00;AdO1-2;19;NA;NA;3,6;7,2
06.01.2019 07:00;06.01.2019 08:00;Bl2-4;18;NA;NA;3,6;7,2
06.01.2019 08:00;06.01.2019 09:00;AdO3-4;17;NA;NA;3,6;7,2
06.01.2019 08:00;06.01.2019 09:00;Bl2-4;18;NA;NA;3,6;7,2
06.01.2019 08:00;06.01.2019 09:00;AdO1-2;19;NA;NA;3,6;7,2
06.01.2019 09:00;06.01.2019 10:00;Bl2-4;18;NA;NA;3,6;7,2
06.01.2019 09:00;06.01.2019 10:00;AdO3-4;17;NA;NA;3,6;7,2
06.01.2019 09:00;06.01.2019 10:00;AdO1-2;19;NA;NA;3,6;7,2
06.01.2019 10:00;06.01.2019 11:00;Bl2-4;18;NA;NA;3,6;7,2
06.01.2019 10:00;06.01.2019 11:00;AdO1-2;19;NA;NA;3,6;7,2
06.01.2019 10:00;06.01.2019 11:00;AdO3-4;17;NA;NA;3,6;7,2
06.01.2019 11:00;06.01.2019 12:00;Bl2-4;18;NA;NA;3,6;7,2
06.01.2019 11:00;06.01.2019 12:00;AdO1-2;19;NA;NA;3,6;7,2
06.01.2019 11:00;06.01.2019 12:00;AdO3-4;17;NA;NA;3,6;7,2
06.01.2019 12:00;06.01.2019 13:00;AdO3-4;17;NA;NA;3,6;7,2
06.01.2019 12:00;06.01.2019 13:00;Bl2-4;18;NA;NA;3,6;7,2
06.01.2019 12:00;06.01.2019 13:00;AdO1-2;19;NA;NA;3,6;7,2
06.01.2019 13:00;06.01.2019 14:00;Bl2-4;18;NA;NA;3,6;7,2
06.01.2019 13:00;06.01.2019 14:00;AdO3-4;17;NA;NA;3,6;7,2
06.01.2019 13:00;06.01.2019 14:00;AdO1-2;19;NA;NA;1,392;2,784
06.01.2019 14:00;06.01.2019 15:00;AdO3-4;17;NA;NA;3,6;7,2
06.01.2019 14:00;06.01.2019 15:00;Bl2-4;18;NA;NA;3,6;7,2
06.01.2019 15:00;06.01.2019 16:00;AdO3-4;17;NA;NA;3,6;7,2
06.01.2019 15:00;06.01.2019 16:00;Bl2-4;18;NA;NA;3,6;7,2
06.01.2019 16:00;06.01.2019 17:00;Bl2-4;18;NA;NA;3,6;7,2
06.01.2019 16:00;06.01.2019 17:00;AdO3-4;17;NA;NA;1,47;2,94
06.01.2019 17:00;06.01.2019 18:00;Bl2-4;18;NA;NA;2,349;4,698
06.01.2019 18:00;06.01.2019 19:00;AdO1-2;20;3,48;3,92;NA;7,2
06.01.2019 19:00;06.01.2019 20:00;AdO1-2;20;0,44;NA;3,16;7,2
06.01.2019 20:00;06.01.2019 21:00;AdO1-2;20;NA;NA;3,6;6,734
06.01.2019 21:00;06.01.2019 22:00;AdO1-2;20;NA;NA;1,847;NA
06.01.2019 22:00;06.01.2019 23:00;NA;NA;NA;NA;NA;NA
06.01.2019 23:00;07.01.2019 00:00;NA;NA;NA;NA;NA;NA
07.01.2019 00:00;07.01.2019 01:00;NA;NA;NA;NA;NA;NA
07.01.2019 01:00;07.01.2019 02:00;NA;NA;NA;NA;NA;NA
07.01.2019 02:00;07.01.2019 03:00;NA;NA;NA;NA;NA;NA
07.01.2019 03:00;07.01.2019 04:00;NA;NA;NA;NA;NA;NA
07.01.2019 04:00;07.01.2019 05:00;NA;NA;NA;NA;NA;NA
07.01.2019 05:00;07.01.2019 06:00;NA;NA;NA;NA;NA;NA
07.01.2019 06:00;07.01.2019 07:00;NA;NA;NA;NA;NA;NA
07.01.2019 07:00;07.01.2019 08:00;NA;NA;NA;NA;NA;NA
07.01.2019 08:00;07.01.2019 09:00;NA;NA;NA;NA;NA;NA
07.01.2019 09:00;07.01.2019 10:00;NA;NA;NA;NA;NA;NA
07.01.2019 10:00;07.01.2019 11:00;NA;NA;NA;NA;NA;NA
07.01.2019 11:00;07.01.2019 12:00;NA;NA;NA;NA;NA;NA
07.01.2019 12:00;07.01.2019 13:00;NA;NA;NA;NA;NA;NA
07.01.2019 13:00;07.01.2019 14:00;NA;NA;NA;NA;NA;NA
07.01.2019 14:00;07.01.2019 15:00;NA;NA;NA;NA;NA;NA
07.01.2019 15:00;07.01.2019 16:00;NA;NA;NA;NA;NA;NA
07.01.2019 16:00;07.01.2019 17:00;NA;NA;NA;NA;NA;NA
07.01.2019 17:00;07.01.2019 18:00;NA;NA;NA;NA;NA;NA
07.01.2019 18:00;07.01.2019 19:00;NA;NA;NA;NA;NA;NA
07.01.2019 19:00;07.01.2019 20:00;NA;NA;NA;NA;NA;NA
07.01.2019 20:00;07.01.2019 21:00;AdO1-2;21;0,08;0,08;0,053;0,186
07.01.2019 20:00;07.01.2019 21:00;AdO1-2;22;3,3;6,14;NA;7,2
07.01.2019 21:00;07.01.2019 22:00;AdO1-2;22;2,84;NA;0,76;7,2
07.01.2019 22:00;07.01.2019 23:00;AdO1-2;22;NA;NA;3,6;7,2
07.01.2019 23:00;08.01.2019 00:00;AdO1-2;22;NA;NA;3,6;7,2
08.01.2019 00:00;08.01.2019 01:00;AdO1-2;22;NA;NA;3,6;7,2
08.01.2019 01:00;08.01.2019 02:00;AdO1-2;22;NA;NA;3,6;7,2
08.01.2019 02:00;08.01.2019 03:00;AdO1-2;22;NA;NA;3,6;7,2
08.01.2019 03:00;08.01.2019 04:00;AdO1-2;22;NA;NA;3,6;7,2
08.01.2019 04:00;08.01.2019 05:00;AdO1-2;22;NA;NA;3,6;7,2
08.01.2019 05:00;08.01.2019 06:00;AdO1-2;22;NA;NA;3,6;7,2
08.01.2019 06:00;08.01.2019 07:00;AdO1-2;22;NA;NA;3,6;7,2
08.01.2019 07:00;08.01.2019 08:00;AdO1-2;22;NA;NA;3,6;7,2
08.01.2019 08:00;08.01.2019 09:00;AdO1-2;22;NA;NA;3,6;7,2
08.01.2019 09:00;08.01.2019 10:00;AdO1-2;22;NA;NA;3,6;1,06
08.01.2019 10:00;08.01.2019 11:00;AdO1-2;22;NA;NA;0,3;NA
08.01.2019 11:00;08.01.2019 12:00;NA;NA;NA;NA;NA;NA
08.01.2019 12:00;08.01.2019 13:00;NA;NA;NA;NA;NA;NA
08.01.2019 13:00;08.01.2019 14:00;NA;NA;NA;NA;NA;NA
08.01.2019 14:00;08.01.2019 15:00;NA;NA;NA;NA;NA;NA
08.01.2019 15:00;08.01.2019 16:00;NA;NA;NA;NA;NA;NA
08.01.2019 16:00;08.01.2019 17:00;NA;NA;NA;NA;NA;NA
08.01.2019 17:00;08.01.2019 18:00;NA;NA;NA;NA;NA;NA
08.01.2019 18:00;08.01.2019 19:00;NA;NA;NA;NA;NA;NA
08.01.2019 19:00;08.01.2019 20:00;AdO1-2;23;1,92;3,84;NA;NA
08.01.2019 20:00;08.01.2019 21:00;AdO1-2;23;3,42;1,5;0,18;5,7
08.01.2019 21:00;08.01.2019 22:00;AdO1-2;23;NA;NA;3,6;7,2
08.01.2019 22:00;08.01.2019 23:00;AdO1-2;23;NA;NA;3,6;7,2
08.01.2019 23:00;09.01.2019 00:00;AdO1-2;23;NA;NA;3,6;7,2
09.01.2019 00:00;09.01.2019 01:00;AdO1-2;23;NA;NA;3,6;7,2
09.01.2019 01:00;09.01.2019 02:00;AdO1-2;23;NA;NA;3,6;7,2
09.01.2019 02:00;09.01.2019 03:00;AdO1-2;23;NA;NA;3,6;7,2
09.01.2019 03:00;09.01.2019 04:00;AdO1-2;23;NA;NA;3,6;7,2
09.01.2019 04:00;09.01.2019 05:00;AdO1-2;23;NA;NA;3,6;7,2
09.01.2019 05:00;09.01.2019 06:00;AdO1-2;23;NA;NA;3,6;7,2
09.01.2019 06:00;09.01.2019 07:00;AdO1-2;23;NA;NA;3,6;7,2
09.01.2019 07:00;09.01.2019 08:00;AdO1-2;23;NA;NA;3,6;7,2
09.01.2019 08:00;09.01.2019 09:00;AdO1-2;23;NA;NA;3,6;7,2
09.01.2019 09:00;09.01.2019 10:00;AdO1-2;23;NA;NA;3,6;7,2
09.01.2019 10:00;09.01.2019 11:00;AdO1-2;23;NA;NA;3,6;7,2
09.01.2019 11:00;09.01.2019 12:00;AdO1-2;23;NA;NA;3,6;7,2
09.01.2019 12:00;09.01.2019 13:00;AdO1-2;23;NA;NA;0,067;0,134
09.01.2019 13:00;09.01.2019 14:00;NA;NA;NA;NA;NA;NA
09.01.2019 14:00;09.01.2019 15:00;NA;NA;NA;NA;NA;NA
09.01.2019 15:00;09.01.2019 16:00;NA;NA;NA;NA;NA;NA
09.01.2019 16:00;09.01.2019 17:00;Bl2-4;24;0,84;1,68;NA;NA
09.01.2019 17:00;09.01.2019 18:00;Bl2-4;24;3,6;7,2;NA;NA
09.01.2019 18:00;09.01.2019 19:00;Bl2-4;24;3,6;7,2;NA;NA
09.01.2019 19:00;09.01.2019 20:00;Bl2-4;24;3,6;2,62;NA;4,58
09.01.2019 20:00;09.01.2019 21:00;AdO1-2;25;0,06;0,12;NA;NA
09.01.2019 20:00;09.01.2019 21:00;Bl2-4;24;3,6;NA;NA;7,2
09.01.2019 21:00;09.01.2019 22:00;Bl2-4;24;3,46;NA;0,14;7,2
09.01.2019 21:00;09.01.2019 22:00;AdO1-2;25;3,6;7,2;NA;NA
09.01.2019 22:00;09.01.2019 23:00;Bl2-4;24;NA;NA;3,6;7,2
09.01.2019 22:00;09.01.2019 23:00;Bl2-2;26;1,5;1,85;NA;2,362
09.01.2019 22:00;09.01.2019 23:00;AdO1-2;25;3,6;3,06;NA;4,14
09.01.2019 23:00;10.01.2019 00:00;Bl2-4;24;NA;NA;3,6;7,2
09.01.2019 23:00;10.01.2019 00:00;AdO3-4;27;0,34;0,34;NA;0,068
09.01.2019 23:00;10.01.2019 00:00;AdO1-2;25;3,12;NA;0,48;7,2
09.01.2019 23:00;10.01.2019 00:00;Bl2-2;26;0,35;NA;0,256;NA
10.01.2019 00:00;10.01.2019 01:00;AdO1-2;25;NA;NA;3,6;7,2
10.01.2019 00:00;10.01.2019 01:00;Bl2-4;24;NA;NA;3,6;7,2
10.01.2019 01:00;10.01.2019 02:00;Bl2-4;24;NA;NA;3,6;7,2
10.01.2019 01:00;10.01.2019 02:00;AdO1-2;25;NA;NA;3,6;7,2
10.01.2019 02:00;10.01.2019 03:00;AdO1-2;25;NA;NA;3,6;7,2
10.01.2019 02:00;10.01.2019 03:00;Bl2-4;24;NA;NA;3,6;7,2
10.01.2019 03:00;10.01.2019 04:00;Bl2-4;24;NA;NA;3,6;7,2
10.01.2019 03:00;10.01.2019 04:00;AdO1-2;25;NA;NA;3,6;7,2
10.01.2019 04:00;10.01.2019 05:00;Bl2-4;24;NA;NA;3,6;7,2
10.01.2019 04:00;10.01.2019 05:00;AdO1-2;25;NA;NA;3,6;7,2
10.01.2019 05:00;10.01.2019 06:00;AdO1-2;25;NA;NA;3,6;7,2
10.01.2019 05:00;10.01.2019 06:00;Bl2-4;24;NA;NA;3,6;7,2
10.01.2019 06:00;10.01.2019 07:00;AdO1-2;25;NA;NA;3,6;7,2
10.01.2019 06:00;10.01.2019 07:00;Bl2-4;24;NA;NA;3,6;7,2
10.01.2019 07:00;10.01.2019 08:00;Bl2-4;24;NA;NA;3,6;7,2
10.01.2019 07:00;10.01.2019 08:00;AdO1-2;25;NA;NA;3,6;7,2
10.01.2019 08:00;10.01.2019 09:00;Bl2-4;24;NA;NA;3,6;7,2
10.01.2019 08:00;10.01.2019 09:00;AdO1-2;25;NA;NA;3,6;7,2
10.01.2019 09:00;10.01.2019 10:00;Bl2-4;24;NA;NA;3,6;7,2
10.01.2019 09:00;10.01.2019 10:00;AdO1-2;25;NA;NA;3,6;7,2
10.01.2019 10:00;10.01.2019 11:00;Bl2-4;24;NA;NA;1,219;2,438
10.01.2019 10:00;10.01.2019 11:00;AdO1-2;25;NA;NA;3,6;7,2
10.01.2019 11:00;10.01.2019 12:00;AdO1-2;25;NA;NA;3,6;7,2
10.01.2019 12:00;10.01.2019 13:00;AdO1-2;25;NA;NA;3,6;7,2
10.01.2019 13:00;10.01.2019 14:00;AdO1-2;25;NA;NA;3,6;7,2
10.01.2019 14:00;10.01.2019 15:00;AdO1-2;25;NA;NA;3,6;7,2
10.01.2019 15:00;10.01.2019 16:00;AdO1-2;25;NA;NA;1,156;2,312
10.01.2019 16:00;10.01.2019 17:00;Share-12;28;1,8;3,6;NA;NA
10.01.2019 17:00;10.01.2019 18:00;Share-12;28;3,3;1,5;NA;0,89
10.01.2019 18:00;10.01.2019 19:00;NA;NA;NA;NA;NA;NA
10.01.2019 19:00;10.01.2019 20:00;NA;NA;NA;NA;NA;NA
10.01.2019 20:00;10.01.2019 21:00;NA;NA;NA;NA;NA;NA
10.01.2019 21:00;10.01.2019 22:00;NA;NA;NA;NA;NA;NA
10.01.2019 22:00;10.01.2019 23:00;NA;NA;NA;NA;NA;NA
10.01.2019 23:00;11.01.2019 00:00;AdO1-2;29;1,68;3,36;NA;NA
11.01.2019 00:00;11.01.2019 01:00;AdO1-2;29;3,6;4,99;NA;2,21
11.01.2019 01:00;11.01.2019 02:00;AdO1-2;29;3,07;NA;0,53;7,2
11.01.2019 02:00;11.01.2019 03:00;AdO1-2;29;NA;NA;3,6;7,2
11.01.2019 03:00;11.01.2019 04:00;AdO1-2;29;NA;NA;3,6;7,2
11.01.2019 04:00;11.01.2019 05:00;AdO1-2;29;NA;NA;3,6;7,2
11.01.2019 05:00;11.01.2019 06:00;AdO1-2;29;NA;NA;3,6;7,2
11.01.2019 06:00;11.01.2019 07:00;AdO1-2;29;NA;NA;3,6;7,2
11.01.2019 07:00;11.01.2019 08:00;AdO1-2;29;NA;NA;3,6;7,2
11.01.2019 08:00;11.01.2019 09:00;AdO1-2;29;NA;NA;3,6;7,2
11.01.2019 09:00;11.01.2019 10:00;AdO1-2;29;NA;NA;3,6;7,2
11.01.2019 10:00;11.01.2019 11:00;AdO1-2;29;NA;NA;3,6;7,2
11.01.2019 11:00;11.01.2019 12:00;AdO1-2;29;NA;NA;3,6;7,2
11.01.2019 12:00;11.01.2019 13:00;AdO1-2;29;NA;NA;3,6;7,2
11.01.2019 13:00;11.01.2019 14:00;AdO1-2;29;NA;NA;3,6;7,2
11.01.2019 14:00;11.01.2019 15:00;AdO1-2;29;NA;NA;3,6;7,2
11.01.2019 15:00;11.01.2019 16:00;Share-12;30;2,88;5,76;NA;NA
11.01.2019 15:00;11.01.2019 16:00;AdO1-2;29;NA;NA;3,6;7,2
11.01.2019 16:00;11.01.2019 17:00;AdO1-2;29;NA;NA;3,6;7,2
11.01.2019 16:00;11.01.2019 17:00;Share-12;30;3,6;5,94;NA;1,26
11.01.2019 17:00;11.01.2019 18:00;AdO1-2;29;NA;NA;3,6;7,2
11.01.2019 17:00;11.01.2019 18:00;Share-12;30;3,6;NA;NA;0,848
11.01.2019 17:00;11.01.2019 18:00;Share-4;31;2,82;5,64;NA;NA
11.01.2019 18:00;11.01.2019 19:00;Share-4;31;3,6;1,64;NA;5,56
11.01.2019 18:00;11.01.2019 19:00;AdO1-2;29;NA;NA;0,593;1,186
11.01.2019 18:00;11.01.2019 19:00;Share-12;30;1,62;NA;NA;NA
11.01.2019 18:00;11.01.2019 19:00;Share-8;32;0,36;0,72;NA;NA
11.01.2019 19:00;11.01.2019 20:00;Share-4;31;0,86;NA;2,74;7,2
11.01.2019 19:00;11.01.2019 20:00;Share-8;32;3,6;7,2;NA;NA
11.01.2019 20:00;11.01.2019 21:00;Share-4;31;NA;NA;3,6;7,2
11.01.2019 20:00;11.01.2019 21:00;Share-12;33;1,56;3,12;NA;NA
11.01.2019 20:00;11.01.2019 21:00;Share-8;32;3,6;7,2;NA;NA
11.01.2019 21:00;11.01.2019 22:00;Share-4;31;NA;NA;2,583;5,166
11.01.2019 21:00;11.01.2019 22:00;Share-8;32;3,6;1,67;NA;5,53
11.01.2019 21:00;11.01.2019 22:00;Share-12;33;3,6;7,2;NA;NA
11.01.2019 22:00;11.01.2019 23:00;Share-8;32;3,6;NA;NA;7,2
11.01.2019 22:00;11.01.2019 23:00;Share-12;33;3,6;4,31;NA;2,464
11.01.2019 23:00;12.01.2019 00:00;Share-12;33;3,6;NA;NA;NA
11.01.2019 23:00;12.01.2019 00:00;Share-8;32;2,03;NA;1,57;7,2
12.01.2019 00:00;12.01.2019 01:00;Share-8;32;NA;NA;3,6;7,2
12.01.2019 00:00;12.01.2019 01:00;Share-12;33;2,27;NA;NA;NA
12.01.2019 01:00;12.01.2019 02:00;Share-8;32;NA;NA;3,6;7,2
12.01.2019 02:00;12.01.2019 03:00;Share-8;32;NA;NA;3,6;7,2
12.01.2019 03:00;12.01.2019 04:00;Share-8;32;NA;NA;3,6;7,2
12.01.2019 04:00;12.01.2019 05:00;Share-8;32;NA;NA;3,6;7,2
12.01.2019 05:00;12.01.2019 06:00;Share-8;32;NA;NA;3,6;7,2
12.01.2019 06:00;12.01.2019 07:00;Share-8;32;NA;NA;3,6;7,2
12.01.2019 07:00;12.01.2019 08:00;Share-8;32;NA;NA;3,6;7,2
12.01.2019 08:00;12.01.2019 09:00;Share-8;32;NA;NA;3,6;7,2
12.01.2019 09:00;12.01.2019 10:00;Share-8;32;NA;NA;2,834;5,668
12.01.2019 10:00;12.01.2019 11:00;NA;NA;NA;NA;NA;NA
12.01.2019 11:00;12.01.2019 12:00;NA;NA;NA;NA;NA;NA
12.01.2019 12:00;12.01.2019 13:00;Share-4;34;2,22;4,44;NA;NA
12.01.2019 13:00;12.01.2019 14:00;Share-4;34;3,29;1,07;0,165;5,84
12.01.2019 13:00;12.01.2019 14:00;Share-12;35;1,44;2,88;NA;NA
12.01.2019 14:00;12.01.2019 15:00;Share-12;35;3,6;7,2;NA;NA
12.01.2019 15:00;12.01.2019 16:00;Share-12;35;3,6;1,91;NA;1,968
12.01.2019 15:00;12.01.2019 16:00;Share-4;36;1,86;3,72;NA;NA
12.01.2019 15:00;12.01.2019 16:00;Share-14;37;0,42;0,84;NA;NA
12.01.2019 16:00;12.01.2019 17:00;Share-12;35;3,35;NA;NA;NA
12.01.2019 16:00;12.01.2019 17:00;Share-4;36;3,6;2,84;NA;4,36
12.01.2019 16:00;12.01.2019 17:00;Share-14;37;3,6;7,2;NA;NA
12.01.2019 17:00;12.01.2019 18:00;Share-4;36;1,1;NA;2,5;7,2
12.01.2019 17:00;12.01.2019 18:00;Share-14;37;3,6;7,2;NA;NA
12.01.2019 18:00;12.01.2019 19:00;Share-4;36;NA;NA;0,55;1,1
12.01.2019 18:00;12.01.2019 19:00;AdO1-2;38;3;6;NA;NA
12.01.2019 18:00;12.01.2019 19:00;Share-14;37;3,6;3,76;NA;3,44
12.01.2019 19:00;12.01.2019 20:00;AdO1-2;38;3,19;0,19;0,41;7,01
12.01.2019 19:00;12.01.2019 20:00;Share-14;37;3,6;NA;NA;7,2
12.01.2019 20:00;12.01.2019 21:00;AdO1-2;38;NA;NA;3,6;7,2
12.01.2019 20:00;12.01.2019 21:00;Share-14;37;3,6;NA;NA;7,2
12.01.2019 21:00;12.01.2019 22:00;AdO3-2;39;1,02;2,04;NA;NA
12.01.2019 21:00;12.01.2019 22:00;Share-14;37;0,58;NA;0,718;2,596
12.01.2019 21:00;12.01.2019 22:00;AdO1-2;38;NA;NA;3,6;7,2
12.01.2019 22:00;12.01.2019 23:00;AdO1-2;38;NA;NA;3,6;7,2
12.01.2019 22:00;12.01.2019 23:00;AdO3-2;39;3,6;7,2;NA;NA
